,name,PLD,LCD,ASA,Density,VF,T,DC
1638,21035N2,9.34537,9.74473,1465.22,0.683572,0.6482,111,2.6864413162632164
1639,21035N2,9.34537,9.74473,1465.22,0.683572,0.6482,231,1.207723330852514
1640,21035N2,9.34537,9.74473,1465.22,0.683572,0.6482,296,0.7970302482185433
1641,21040N3,4.3236,4.93646,752.706,1.10037,0.4766,111,0.5155356710613016
1642,21040N3,4.3236,4.93646,752.706,1.10037,0.4766,231,0.5222006732413568
1643,21040N3,4.3236,4.93646,752.706,1.10037,0.4766,296,0.31220792954732574
1644,21041N3,11.18411,11.33524,1281.21,0.895197,0.5624,111,1.531784597761371
1645,21041N3,11.18411,11.33524,1281.21,0.895197,0.5624,231,0.7997158199999356
1646,21041N3,11.18411,11.33524,1281.21,0.895197,0.5624,296,0.5185932848481875
1647,21050N2,17.77841,18.49598,1473.27,0.392149,0.7926,111,5.46589876607159
1648,21050N2,17.77841,18.49598,1473.27,0.392149,0.7926,231,2.267912934044619
1649,21050N2,17.77841,18.49598,1473.27,0.392149,0.7926,296,1.5813791800065555
1650,21051N2,12.83279,13.92801,1592.62,0.549285,0.7154,111,3.626715952929917
1651,21051N2,12.83279,13.92801,1592.62,0.549285,0.7154,231,1.516942548767991
1652,21051N2,12.83279,13.92801,1592.62,0.549285,0.7154,296,1.0305113347775983
1653,21052N2,17.0507,17.80496,1472.28,0.406102,0.7876,111,5.097882902960009
1654,21052N2,17.0507,17.80496,1472.28,0.406102,0.7876,231,2.0681004276410127
1655,21052N2,17.0507,17.80496,1472.28,0.406102,0.7876,296,1.4574985686946844
1656,21053N2,19.53162,20.0968,1457.45,0.379951,0.8,111,5.528149150647706
1657,21053N2,19.53162,20.0968,1457.45,0.379951,0.8,231,2.2479721077223447
1658,21053N2,19.53162,20.0968,1457.45,0.379951,0.8,296,1.6033371989173038
1659,21060N2,24.5813,24.80113,1002.34,0.614594,0.685,111,2.6399851178393487
1660,21060N2,24.5813,24.80113,1002.34,0.614594,0.685,231,0.994046901688494
1661,21060N2,24.5813,24.80113,1002.34,0.614594,0.685,296,0.727548448820696
1662,21070N2,12.17555,12.57222,1314.01,0.915235,0.6228,111,2.0645489176137843
1663,21070N2,12.17555,12.57222,1314.01,0.915235,0.6228,231,0.8829353459807479
1664,21070N2,12.17555,12.57222,1314.01,0.915235,0.6228,296,0.5919427916509382
1665,21071N2,11.60452,11.98603,1351.01,0.891872,0.618,111,2.0842816230479047
1666,21071N2,11.60452,11.98603,1351.01,0.891872,0.618,231,0.9149047330098131
1667,21071N2,11.60452,11.98603,1351.01,0.891872,0.618,296,0.6119317147598565
1668,21072N2,11.89131,12.25037,1359.59,0.836948,0.6352,111,2.2640920987304516
1669,21072N2,11.89131,12.25037,1359.59,0.836948,0.6352,231,0.9815631518266923
1670,21072N2,11.89131,12.25037,1359.59,0.836948,0.6352,296,0.6621192871794358
1671,21073N2,12.2057,12.54442,1399.56,0.798294,0.6394,111,2.3631165012458775
1672,21073N2,12.2057,12.54442,1399.56,0.798294,0.6394,231,1.0443111189604335
1673,21073N2,12.2057,12.54442,1399.56,0.798294,0.6394,296,0.7019142845483554
1674,21080N2,29.65457,29.84478,930.148,0.458868,0.782,111,4.4997352737799705
1675,21080N2,29.65457,29.84478,930.148,0.458868,0.782,231,1.7796178720633735
1676,21080N2,29.65457,29.84478,930.148,0.458868,0.782,296,1.2821051256046065
1677,21081N2,23.09195,23.32085,1073.87,0.572608,0.7408,111,3.520225971494828
1678,21081N2,23.09195,23.32085,1073.87,0.572608,0.7408,231,1.4229946566557177
1679,21081N2,23.09195,23.32085,1073.87,0.572608,0.7408,296,1.0043479751473094
1680,21082N2,28.84089,29.04188,926.399,0.489055,0.7692,111,4.143966733064778
1681,21082N2,28.84089,29.04188,926.399,0.489055,0.7692,231,1.6493543054004478
1682,21082N2,28.84089,29.04188,926.399,0.489055,0.7692,296,1.1722060265993663
1683,21091N3,3.80617,4.70093,490.044,1.06275,0.4538,111,0.4404292828173884
1684,21091N3,3.80617,4.70093,490.044,1.06275,0.4538,231,0.47174400695443186
1685,21091N3,3.80617,4.70093,490.044,1.06275,0.4538,296,0.28400749499151945
1686,21100N2,27.69843,27.9289,1026.68,0.398476,0.8088,111,5.167921861563092
1687,21100N2,27.69843,27.9289,1026.68,0.398476,0.8088,231,2.0612560878911523
1688,21100N2,27.69843,27.9289,1026.68,0.398476,0.8088,296,1.4902821565776139
1689,21101N2,26.5873,26.93593,1047.31,0.432618,0.7942,111,4.740127943357796
1690,21101N2,26.5873,26.93593,1047.31,0.432618,0.7942,231,1.9062625534673294
1691,21101N2,26.5873,26.93593,1047.31,0.432618,0.7942,296,1.364005100783886
1692,21110N3,22.15473,22.82204,1387.51,0.34437,0.8134,111,6.299360673110224
1693,21110N3,22.15473,22.82204,1387.51,0.34437,0.8134,231,2.5513073572004745
1694,21110N3,22.15473,22.82204,1387.51,0.34437,0.8134,296,1.814816898601247
1695,21111N3,8.0431,10.0594,1827.02,0.557303,0.695,111,3.412633103476105
1696,21111N3,8.0431,10.0594,1827.02,0.557303,0.695,231,1.4360482060185278
1697,21111N3,8.0431,10.0594,1827.02,0.557303,0.695,296,0.9663623488637838
1698,21120N2,31.80697,32.29337,884.274,0.386535,0.8076,111,5.124456423074945
1699,21120N2,31.80697,32.29337,884.274,0.386535,0.8076,231,2.1319094268065526
1700,21120N2,31.80697,32.29337,884.274,0.386535,0.8076,296,1.5675186899640718
1701,21130N2,17.65467,17.9725,1280.39,0.585226,0.708,111,3.3137769055748314
1702,21130N2,17.65467,17.9725,1280.39,0.585226,0.708,231,1.3294080791426168
1703,21130N2,17.65467,17.9725,1280.39,0.585226,0.708,296,0.9255857143928677
1704,21140N2,9.75555,10.66349,1355.02,0.801267,0.6034,111,2.1714322008948224
1705,21140N2,9.75555,10.66349,1355.02,0.801267,0.6034,231,0.9468392803887068
1706,21140N2,9.75555,10.66349,1355.02,0.801267,0.6034,296,0.6263292830622819
1707,21150N2,8.35874,8.85682,517.876,0.987896,0.534,111,0.7467751769637656
1708,21150N2,8.35874,8.85682,517.876,0.987896,0.534,231,0.2370299791154195
1709,21150N2,8.35874,8.85682,517.876,0.987896,0.534,296,0.1467896392625425
1710,21170N2,27.99736,28.2318,980.14,0.4159,0.7848,111,4.672674197269377
1711,21170N2,27.99736,28.2318,980.14,0.4159,0.7848,231,1.8831943234403004
1712,21170N2,27.99736,28.2318,980.14,0.4159,0.7848,296,1.3558577796715487
1713,21180N2,20.43885,20.76397,1118.84,0.582221,0.7314,111,3.4923852942304565
1714,21180N2,20.43885,20.76397,1118.84,0.582221,0.7314,231,1.4028899240922035
1715,21180N2,20.43885,20.76397,1118.84,0.582221,0.7314,296,0.9912113490363291
1716,21181N2,22.48831,22.76316,1135.63,0.433991,0.774,111,4.648382739857887
1717,21181N2,22.48831,22.76316,1135.63,0.433991,0.774,231,1.8163727922910498
1718,21181N2,22.48831,22.76316,1135.63,0.433991,0.774,296,1.319521832202672
1719,21190N2,37.25852,37.49493,822.304,0.317271,0.838,111,6.24089272133247
1720,21190N2,37.25852,37.49493,822.304,0.317271,0.838,231,2.5942615902609947
1721,21190N2,37.25852,37.49493,822.304,0.317271,0.838,296,1.9188870130565994
1722,21200N2,21.19367,21.39515,1124.79,0.520441,0.7422,111,3.92684637212998
1723,21200N2,21.19367,21.39515,1124.79,0.520441,0.7422,231,1.5523859066709573
1724,21200N2,21.19367,21.39515,1124.79,0.520441,0.7422,296,1.1017412722019804
1725,21201N2,14.70447,14.92513,1501.74,0.579233,0.7088,111,3.408509404389177
1726,21201N2,14.70447,14.92513,1501.74,0.579233,0.7088,231,1.421488861360117
1727,21201N2,14.70447,14.92513,1501.74,0.579233,0.7088,296,0.9778119705262391
1728,21220N2,27.45373,27.6721,1120.68,0.495526,0.7562,111,3.7148470409735634
1729,21220N2,27.45373,27.6721,1120.68,0.495526,0.7562,231,1.5507094654902212
1730,21220N2,27.45373,27.6721,1120.68,0.495526,0.7562,296,1.1124170665700923
1731,21230N2,9.24025,10.06892,2316.11,0.474191,0.7466,111,4.363307727590656
1732,21230N2,9.24025,10.06892,2316.11,0.474191,0.7466,231,2.0388498813684364
1733,21230N2,9.24025,10.06892,2316.11,0.474191,0.7466,296,1.3355372106026153
1734,21250N2,11.92591,12.21678,1283.91,0.739034,0.6346,111,2.4041607064594297
1735,21250N2,11.92591,12.21678,1283.91,0.739034,0.6346,231,0.9262221611891398
1736,21250N2,11.92591,12.21678,1283.91,0.739034,0.6346,296,0.6337043050713252
1737,21251N2,15.15307,15.6606,1345.29,0.523442,0.7466,111,4.190624454880791
1738,21251N2,15.15307,15.6606,1345.29,0.523442,0.7466,231,1.6550458859511812
1739,21251N2,15.15307,15.6606,1345.29,0.523442,0.7466,296,1.1514448098613042
1740,21260N2,19.99848,20.81425,1252.67,0.581995,0.7214,111,3.542367628106663
1741,21260N2,19.99848,20.81425,1252.67,0.581995,0.7214,231,1.453085391312264
1742,21260N2,19.99848,20.81425,1252.67,0.581995,0.7214,296,1.023780865007165
1743,21270N3,3.92773,4.50341,373.567,1.05224,0.448,111,0.3870836819730994
1744,21270N3,3.92773,4.50341,373.567,1.05224,0.448,231,0.4644189462683374
1745,21270N3,3.92773,4.50341,373.567,1.05224,0.448,296,0.28105129173781085
1746,21271N3,5.97895,8.19356,1857.84,0.724363,0.6138,111,2.1659863108182433
1747,21271N3,5.97895,8.19356,1857.84,0.724363,0.6138,231,1.0552922331578638
1748,21271N3,5.97895,8.19356,1857.84,0.724363,0.6138,296,0.6794414210066874
1749,21280N3,33.78725,33.86917,885.487,0.334821,0.8416,111,6.476046707706417
1750,21280N3,33.78725,33.86917,885.487,0.334821,0.8416,231,2.7881530471736475
1751,21280N3,33.78725,33.86917,885.487,0.334821,0.8416,296,2.026881849838291
1752,21290N2,24.12829,24.4929,1071.9,0.43287,0.7968,111,4.70904158379604
1753,21290N2,24.12829,24.4929,1071.9,0.43287,0.7968,231,1.9036785223907617
1754,21290N2,24.12829,24.4929,1071.9,0.43287,0.7968,296,1.3700755248576357
1755,21291N3,22.36852,23.30635,1266.37,0.377397,0.8178,111,5.53821417096445
1756,21291N3,22.36852,23.30635,1266.37,0.377397,0.8178,231,2.360010704079715
1757,21291N3,22.36852,23.30635,1266.37,0.377397,0.8178,296,1.6689378766486196
1758,21310N2,21.84494,22.34369,1115.45,0.436662,0.7758,111,4.549075708274039
1759,21310N2,21.84494,22.34369,1115.45,0.436662,0.7758,231,1.8271602428444416
1760,21310N2,21.84494,22.34369,1115.45,0.436662,0.7758,296,1.3332494273601843
1761,21311N3,25.22524,25.83796,1053.2,0.41827,0.7854,111,4.8847411981990705
1762,21311N3,25.22524,25.83796,1053.2,0.41827,0.7854,231,2.017734708316263
1763,21311N3,25.22524,25.83796,1053.2,0.41827,0.7854,296,1.442081792022384
1764,21312N2,43.92127,44.22159,741.502,0.242289,0.8722,111,7.928012540483347
1765,21312N2,43.92127,44.22159,741.502,0.242289,0.8722,231,3.378513567977602
1766,21312N2,43.92127,44.22159,741.502,0.242289,0.8722,296,2.54241845442066
1767,21313N3,44.58568,44.82728,751.634,0.250067,0.873,111,7.801576200373885
1768,21313N3,44.58568,44.82728,751.634,0.250067,0.873,231,3.3418080364783145
1769,21313N3,44.58568,44.82728,751.634,0.250067,0.873,296,2.517028165046099
1770,21314N2,29.50842,29.82144,959.622,0.370317,0.8182,111,5.379006108394403
1771,21314N2,29.50842,29.82144,959.622,0.370317,0.8182,231,2.1472973388826406
1772,21314N2,29.50842,29.82144,959.622,0.370317,0.8182,296,1.5761949000880773
1773,21315N3,27.93758,28.19065,985.28,0.39873,0.803,111,5.117869418159399
1774,21315N3,27.93758,28.19065,985.28,0.39873,0.803,231,2.09905552043997
1775,21315N3,27.93758,28.19065,985.28,0.39873,0.803,296,1.4913740058284126
1776,21320N2,18.07174,18.45842,1176.11,0.553442,0.7156,111,3.4419230875281346
1777,21320N2,18.07174,18.45842,1176.11,0.553442,0.7156,231,1.399395963005258
1778,21320N2,18.07174,18.45842,1176.11,0.553442,0.7156,296,0.9982557941888239
1779,05001N2_1.0_1.0,10.13534,10.72267,1619.86,0.688055,0.6894,111,1.1546341850247375
1780,05001N2_1.0_1.0,10.13534,10.72267,1619.86,0.688055,0.6894,231,0.742297258161622
1781,05001N2_1.0_1.0,10.13534,10.72267,1619.86,0.688055,0.6894,296,0.5273465429788063
1782,05001N2_1.0_0.5,8.84975,10.10474,1738.73,0.63677,0.6976,111,1.9476488595110872
1783,05001N2_1.0_0.5,8.84975,10.10474,1738.73,0.63677,0.6976,231,0.9836967261197738
1784,05001N2_1.0_0.5,8.84975,10.10474,1738.73,0.63677,0.6976,296,0.6755182746735783
1785,07000N2_1.0_1.0,22.67831,23.01207,1096.09,0.586913,0.741,111,1.1279727485984286
1786,07000N2_1.0_1.0,22.67831,23.01207,1096.09,0.586913,0.741,231,0.7338090284655903
1787,07000N2_1.0_1.0,22.67831,23.01207,1096.09,0.586913,0.741,296,0.5344833098541757
1788,07000N2_1.0_0.5,23.36901,23.91658,1037.45,0.522487,0.7634,111,1.8763037851017603
1789,07000N2_1.0_0.5,23.36901,23.91658,1037.45,0.522487,0.7634,231,0.9984541378346257
1790,07000N2_1.0_0.5,23.36901,23.91658,1037.45,0.522487,0.7634,296,0.6999421474927643
1791,07002N2_1.0_1.0,11.91002,12.89727,1233.52,0.878206,0.602,111,0.7079241589160922
1792,07002N2_1.0_1.0,11.91002,12.89727,1233.52,0.878206,0.602,231,0.4673412331932381
1793,07002N2_1.0_1.0,11.91002,12.89727,1233.52,0.878206,0.602,296,0.36039292110013155
1794,07002N2_1.0_0.5,12.60413,13.28381,1240.06,0.790666,0.6292,111,1.1979789444730702
1795,07002N2_1.0_0.5,12.60413,13.28381,1240.06,0.790666,0.6292,231,0.6907136964589403
1796,07002N2_1.0_0.5,12.60413,13.28381,1240.06,0.790666,0.6292,296,0.47856637186883944
1797,07010N3_1.0_1.0,7.25966,8.86609,2293.79,0.637832,0.7152,111,0.8047327334251703
1798,07010N3_1.0_1.0,7.25966,8.86609,2293.79,0.637832,0.7152,231,0.7458915813375221
1799,07010N3_1.0_1.0,7.25966,8.86609,2293.79,0.637832,0.7152,296,0.552731377481618
1800,07010N3_1.0_0.5,7.69145,9.17255,2270.45,0.529759,0.7446,111,1.7030946696483464
1801,07010N3_1.0_0.5,7.69145,9.17255,2270.45,0.529759,0.7446,231,1.0652842790220858
1802,07010N3_1.0_0.5,7.69145,9.17255,2270.45,0.529759,0.7446,296,0.7377788312768303
1803,07011N3_1.0_1.0,7.95125,9.69943,2214.78,0.572322,0.7376,111,1.0637683924081445
1804,07011N3_1.0_1.0,7.95125,9.69943,2214.78,0.572322,0.7376,231,0.8057817913071084
1805,07011N3_1.0_1.0,7.95125,9.69943,2214.78,0.572322,0.7376,296,0.5803248400186221
1806,07011N3_1.0_0.5,8.54724,9.82362,2191.67,0.477723,0.766,111,2.0828312190488814
1807,07011N3_1.0_0.5,8.54724,9.82362,2191.67,0.477723,0.766,231,1.127417472318941
1808,07011N3_1.0_0.5,8.54724,9.82362,2191.67,0.477723,0.766,296,0.7963826063756303
1809,07012N3_1.0_1.0,15.93245,18.01815,1268.62,0.230107,0.8908,111,3.9539707687919
1810,07012N3_1.0_1.0,15.93245,18.01815,1268.62,0.230107,0.8908,231,1.8293578652235638
1811,07012N3_1.0_1.0,15.93245,18.01815,1268.62,0.230107,0.8908,296,1.3233491111897002
1812,07012N3_1.0_0.5,15.92396,18.81368,1216.74,0.205546,0.896,111,5.972975835736777
1813,07012N3_1.0_0.5,15.92396,18.81368,1216.74,0.205546,0.896,231,2.5941290905379275
1814,07012N3_1.0_0.5,15.92396,18.81368,1216.74,0.205546,0.896,296,1.89828035171226
1815,07013N3_1.0_1.0,17.28904,27.19302,1170.28,0.218463,0.899,111,4.0170239574273845
1816,07013N3_1.0_1.0,17.28904,27.19302,1170.28,0.218463,0.899,231,1.8765923202830277
1817,07013N3_1.0_1.0,17.28904,27.19302,1170.28,0.218463,0.899,296,1.3600324663690149
1818,07013N3_1.0_0.5,18.50842,27.19302,1123.59,0.19477,0.9084,111,6.159274851735408
1819,07013N3_1.0_0.5,18.50842,27.19302,1123.59,0.19477,0.9084,231,2.6733248209353087
1820,07013N3_1.0_0.5,18.50842,27.19302,1123.59,0.19477,0.9084,296,1.9524862432098349
1821,08000N3_1.0_1.0,5.43521,9.63418,2274.99,0.677943,0.6872,111,0.8561904677292131
1822,08000N3_1.0_1.0,5.43521,9.63418,2274.99,0.677943,0.6872,231,0.7812623004251902
1823,08000N3_1.0_1.0,5.43521,9.63418,2274.99,0.677943,0.6872,296,0.5506105677342917
1824,08000N3_1.0_0.5,5.68882,9.86785,2276.0,0.598965,0.7076,111,1.640113646548287
1825,08000N3_1.0_0.5,5.68882,9.86785,2276.0,0.598965,0.7076,231,1.017404430155023
1826,08000N3_1.0_0.5,5.68882,9.86785,2276.0,0.598965,0.7076,296,0.7056995324489792
1827,08020N2_1.0_0.5,5.52315,6.13136,993.472,1.21473,0.464,111,0.18791215812285328
1828,08020N2_1.0_0.5,5.52315,6.13136,993.472,1.21473,0.464,231,0.27741587480423774
1829,08020N2_1.0_0.5,5.52315,6.13136,993.472,1.21473,0.464,296,0.24600551778686053
1830,09000N3_1.0_1.0,7.74139,8.77216,1788.29,0.784057,0.6602,111,0.4106466654452243
1831,09000N3_1.0_1.0,7.74139,8.77216,1788.29,0.784057,0.6602,231,0.4778925984598877
1832,09000N3_1.0_1.0,7.74139,8.77216,1788.29,0.784057,0.6602,296,0.34741823526063836
1833,09000N3_1.0_0.5,8.64084,9.48781,1940.86,0.642558,0.694,111,0.9652021427738599
1834,09000N3_1.0_0.5,8.64084,9.48781,1940.86,0.642558,0.694,231,0.7123923231604652
1835,09000N3_1.0_0.5,8.64084,9.48781,1940.86,0.642558,0.694,296,0.47768697998010373
1836,10010N2_1.0_1.0,11.27696,12.10168,1316.05,0.858832,0.6152,111,0.9538737914425479
1837,10010N2_1.0_1.0,11.27696,12.10168,1316.05,0.858832,0.6152,231,0.6357196391906671
1838,10010N2_1.0_1.0,11.27696,12.10168,1316.05,0.858832,0.6152,296,0.4315369048109625
1839,10010N2_1.0_0.5,12.435,13.36599,1275.75,0.809153,0.6338,111,1.4610235157558475
1840,10010N2_1.0_0.5,12.435,13.36599,1275.75,0.809153,0.6338,231,0.744890565331018
1841,10010N2_1.0_0.5,12.435,13.36599,1275.75,0.809153,0.6338,296,0.5111449307457983
1842,10020N2_1.0_1.0,7.37413,7.98974,1356.69,0.977211,0.5624,111,0.23641956511225468
1843,10020N2_1.0_1.0,7.37413,7.98974,1356.69,0.977211,0.5624,231,0.3097559846941152
1844,10020N2_1.0_1.0,7.37413,7.98974,1356.69,0.977211,0.5624,296,0.2803713296333317
1845,10020N2_1.0_0.5,7.77365,9.4859,1657.63,0.806539,0.6188,111,0.6592694188382704
1846,10020N2_1.0_0.5,7.77365,9.4859,1657.63,0.806539,0.6188,231,0.5000452864810283
1847,10020N2_1.0_0.5,7.77365,9.4859,1657.63,0.806539,0.6188,296,0.3486751751932469
1848,11002N2_1.0_1.0,26.86746,27.1885,1030.48,0.518624,0.7622,111,1.421340819112692
1849,11002N2_1.0_1.0,26.86746,27.1885,1030.48,0.518624,0.7622,231,0.7347226544450424
1850,11002N2_1.0_1.0,26.86746,27.1885,1030.48,0.518624,0.7622,296,0.5595901833847312
1851,11002N2_1.0_0.5,26.74718,27.15756,1028.01,0.472854,0.772,111,2.161281809473194
1852,11002N2_1.0_0.5,26.74718,27.15756,1028.01,0.472854,0.772,231,1.0437683479432087
1853,11002N2_1.0_0.5,26.74718,27.15756,1028.01,0.472854,0.772,296,0.7660937885402416
1854,11003N2_1.0_1.0,12.04273,12.60211,1872.92,0.598964,0.714,111,1.254774404944993
1855,11003N2_1.0_1.0,12.04273,12.60211,1872.92,0.598964,0.714,231,0.6974635170366925
1856,11003N2_1.0_1.0,12.04273,12.60211,1872.92,0.598964,0.714,296,0.45725364611527225
1857,11003N2_1.0_0.5,12.3481,13.11535,1931.59,0.546104,0.7302,111,1.9606616796812801
1858,11003N2_1.0_0.5,12.3481,13.11535,1931.59,0.546104,0.7302,231,0.8740310738996826
1859,11003N2_1.0_0.5,12.3481,13.11535,1931.59,0.546104,0.7302,296,0.5861905567978017
1860,11020N2_1.0_1.0,4.48511,6.55372,1807.69,0.805196,0.6046,111,0.4667375407083197
1861,11020N2_1.0_1.0,4.48511,6.55372,1807.69,0.805196,0.6046,231,0.5175748848598621
1862,11020N2_1.0_1.0,4.48511,6.55372,1807.69,0.805196,0.6046,296,0.3606081374565126
1863,11020N2_1.0_0.5,6.50147,7.74475,2060.65,0.711993,0.644,111,0.902884759458235
1864,11020N2_1.0_0.5,6.50147,7.74475,2060.65,0.711993,0.644,231,0.6146799598873557
1865,11020N2_1.0_0.5,6.50147,7.74475,2060.65,0.711993,0.644,296,0.4150835656700265
1866,11030N2_1.0_1.0,12.82899,13.77775,1298.97,0.75862,0.6652,111,0.6193789471568584
1867,11030N2_1.0_1.0,12.82899,13.77775,1298.97,0.75862,0.6652,231,0.4681760415764673
1868,11030N2_1.0_1.0,12.82899,13.77775,1298.97,0.75862,0.6652,296,0.3428980355368807
1869,11030N2_1.0_0.5,13.31361,14.80854,1345.87,0.655382,0.6952,111,1.2419784201163635
1870,11030N2_1.0_0.5,13.31361,14.80854,1345.87,0.655382,0.6952,231,0.6197400286012293
1871,11030N2_1.0_0.5,13.31361,14.80854,1345.87,0.655382,0.6952,296,0.42947026301361035
1872,11031N2_1.0_1.0,26.26796,26.63908,1220.24,0.357349,0.84,111,2.847153495552013
1873,11031N2_1.0_1.0,26.26796,26.63908,1220.24,0.357349,0.84,231,1.3350350407828504
1874,11031N2_1.0_1.0,26.26796,26.63908,1220.24,0.357349,0.84,296,0.9403348563009504
1875,11031N2_1.0_0.5,26.26796,26.63908,1250.8,0.328556,0.8452,111,4.15854446271534
1876,11031N2_1.0_0.5,26.26796,26.63908,1250.8,0.328556,0.8452,231,1.8991639967985878
1877,11031N2_1.0_0.5,26.26796,26.63908,1250.8,0.328556,0.8452,296,1.3431652301066666
1878,11040N2_1.0_1.0,30.2109,30.54344,976.417,0.430692,0.8022,111,1.7180052435818318
1879,11040N2_1.0_1.0,30.2109,30.54344,976.417,0.430692,0.8022,231,0.9687870648860224
1880,11040N2_1.0_1.0,30.2109,30.54344,976.417,0.430692,0.8022,296,0.7059307498302938
1881,11040N2_1.0_0.5,31.42046,31.76005,922.389,0.387601,0.8146,111,2.7400478698705153
1882,11040N2_1.0_0.5,31.42046,31.76005,922.389,0.387601,0.8146,231,1.31833109618805
1883,11040N2_1.0_0.5,31.42046,31.76005,922.389,0.387601,0.8146,296,0.9581389458198053
1884,12000N2_1.0_1.0,4.71879,6.60507,1830.7,0.930708,0.5716,111,0.4502843797902232
1885,12000N2_1.0_1.0,4.71879,6.60507,1830.7,0.930708,0.5716,231,0.42468767506730104
1886,12000N2_1.0_1.0,4.71879,6.60507,1830.7,0.930708,0.5716,296,0.33729643597167575
1887,12000N2_1.0_0.5,5.11116,6.48647,2378.0,0.835912,0.607,111,0.8412856630884918
1888,12000N2_1.0_0.5,5.11116,6.48647,2378.0,0.835912,0.607,231,0.6761800643630484
1889,12000N2_1.0_0.5,5.11116,6.48647,2378.0,0.835912,0.607,296,0.4741155220177743
1890,12010N2_1.0_1.0,18.60733,19.07485,1100.7,0.738247,0.6648,111,0.9485858010834662
1891,12010N2_1.0_1.0,18.60733,19.07485,1100.7,0.738247,0.6648,231,0.5442960151168872
1892,12010N2_1.0_1.0,18.60733,19.07485,1100.7,0.738247,0.6648,296,0.42350523133541385
